  -0.54689386  -0.77247932
  -0.49302466  -0.75898760
  -0.43915547  -0.74549587
  -0.38528627  -0.73200415
  -0.33141708  -0.71851242
  -0.26891708  -0.71851242
  -0.20641708  -0.71851242
  -0.14391708  -0.71851242
  -0.08843193  -0.71835751
  -0.03294678  -0.71820260
   0.02253837  -0.71804769
   0.04924010  -0.66159527
   0.07594183  -0.60514284
   0.10264356  -0.54869042
   0.13142698  -0.47998793
   0.16021039  -0.41128545
   0.20091982  -0.37074123
   0.24162924  -0.33019700
   0.28233866  -0.28965278
   0.32304809  -0.24910856
   0.36375751  -0.20856433
   0.40455434  -0.11282882
   0.40464174  -0.05763753
   0.40472915  -0.00244624
   0.40481655   0.05274505
   0.40490396   0.10793634
   0.40446693  -0.16802011
   0.36389739   0.20394852
   0.32280342   0.24476942
   0.28170944   0.28559031
   0.24061546   0.32641121
   0.19952149   0.36723210
   0.40499137   0.16312763
   0.15842751   0.40805299
   0.12997887   0.47622476
   0.10153023   0.54439652
   0.07512564   0.60138769
   0.04872106   0.65837886
   0.02231647   0.71537002
  -0.00408812   0.77236119
  -0.03049270   0.82935236
  -0.05689729   0.88634353
  -0.09094864   0.94317176
  -0.12500000   1.00000000
  -0.75000000  -1.00000000
  -0.70765261  -0.95719421
  -0.66530522  -0.91438842
  -0.62295783  -0.87158263
  -0.58061044  -0.82877684
  -0.52674125  -0.81528511
  -0.47287205  -0.80179339
  -0.41900286  -0.78830166
  -0.36513366  -0.77480994
  -0.30263366  -0.77480994
  -0.24013366  -0.77480994
  -0.17763366  -0.77480994
  -0.11513366  -0.77480994
  -0.05964851  -0.77465503
  -0.00416337  -0.77450012
   0.05132178  -0.77434521
   0.07802351  -0.71789278
   0.10472525  -0.66144036
   0.13142698  -0.60498793
   0.15812871  -0.54853551
   0.18691213  -0.47983302
   0.22762155  -0.43928880
   0.26833097  -0.39874458
   0.30904040  -0.35820035
   0.34974982  -0.31765613
   0.39045924  -0.27711191
   0.43116866  -0.23656769
   0.47196549  -0.14083217
   0.47205290  -0.08564088
   0.47214030  -0.03044959
   0.47222771   0.02474170
   0.47231512   0.07993299
   0.47240252   0.13512428
   0.47187809  -0.19602346
   0.43139595   0.23113646
   0.39030198   0.27195735
   0.34920800   0.31277825
   0.30811403   0.35359914
   0.26702005   0.39442004
   0.22592608   0.43524093
   0.47248993   0.19031557
   0.18483210   0.47606183
   0.15638346   0.54423359
   0.12997887   0.60122476
   0.10357428   0.65821593
   0.07716970   0.71520709
   0.05076511   0.77219826
   0.02436053   0.82918943
  -0.00204406   0.88618060
  -0.02844864   0.94317176
  -0.06250000   1.00000000
  -0.68750000  -1.00000000
  -0.64515261  -0.95719421
  -0.60280522  -0.91438842
  -0.56045783  -0.87158263
  -0.50658864  -0.85809090
  -0.45271944  -0.84459918
  -0.39885025  -0.83110745
  -0.33635025  -0.83110745
  -0.27385025  -0.83110745
  -0.21135025  -0.83110745
  -0.14885025  -0.83110745
  -0.08635025  -0.83110745
  -0.03086510  -0.83095254
   0.02462005  -0.83079763
   0.08010520  -0.83064272
   0.10680693  -0.77419030
   0.13350866  -0.71773787
   0.16021039  -0.66128545
   0.18691213  -0.60483302
   0.21361386  -0.54838060
   0.25432328  -0.50783638
   0.29503271  -0.46729215
   0.33574213  -0.42674793
   0.37645155  -0.38620371
   0.41716097  -0.34565948
   0.45787040  -0.30511526
   0.49857982  -0.26457104
   0.53937665  -0.16883552
   0.53946405  -0.11364424
   0.53955146  -0.05845295
   0.53963886  -0.00326166
   0.53972627   0.05192963
   0.53981368   0.10712092
   0.53990108   0.16231221
   0.53928924  -0.22402681
   0.49889451   0.25832440
   0.45780054   0.29914529
   0.41670656   0.33996619
   0.37561259   0.38078708
   0.33451861   0.42160798
   0.29342464   0.46242887
   0.25233066   0.50324976
   0.53998849   0.21750350
   0.21123669   0.54407066
   0.18483210   0.60106183
   0.15842751   0.65805299
   0.13202293   0.71504416
   0.10561834   0.77203533
   0.07921376   0.82902650
   0.05280917   0.88601766
   0.02640459   0.94300883
   0.00000000   1.00000000
  -0.62500000  -1.00000000
  -0.58265261  -0.95719421
  -0.54030522  -0.91438842
  -0.48643603  -0.90089669
  -0.43256683  -0.88740497
  -0.37006683  -0.88740497
  -0.30756683  -0.88740497
  -0.24506683  -0.88740497
  -0.18256683  -0.88740497
  -0.12006683  -0.88740497
  -0.05756683  -0.88740497
  -0.00208168  -0.88725006
   0.05340346  -0.88709515
   0.11590346  -0.88709515
   0.14260520  -0.83064272
   0.16930693  -0.77419030
   0.19600866  -0.71773787
   0.22271039  -0.66128545
   0.24941213  -0.60483302
   0.26798948  -0.56170111
   0.30869890  -0.52115689
   0.34940833  -0.48061266
   0.39011775  -0.44006844
   0.43082717  -0.39952422
   0.47153659  -0.35897999
   0.51224602  -0.31843577
   0.55295544  -0.27789155
   0.59687809  -0.19602346
   0.59696549  -0.14083217
   0.59705290  -0.08564088
   0.59714030  -0.03044959
   0.59722771   0.02474170
   0.59731512   0.07993299
   0.59740252   0.13512428
   0.59748993   0.19031557
   0.59687809  -0.25852346
   0.55333140   0.27159097
   0.51223743   0.31241187
   0.47114345   0.35323276
   0.43004948   0.39405366
   0.38895550   0.43487455
   0.34786153   0.47569545
   0.30676755   0.51651634
   0.26567357   0.55733724
   0.59748993   0.25281557
   0.24733210   0.60106183
   0.22092751   0.65805299
   0.19452293   0.71504416
   0.16811834   0.77203533
   0.14171376   0.82902650
   0.11530917   0.88601766
   0.08890459   0.94300883
   0.06250000   1.00000000
  -0.56250000  -1.00000000
  -0.52015261  -0.95719421
  -0.46628342  -0.94370248
  -0.40378342  -0.94370248
  -0.34128342  -0.94370248
  -0.27878342  -0.94370248
  -0.21628342  -0.94370248
  -0.15378342  -0.94370248
  -0.09128342  -0.94370248
  -0.02878342  -0.94370248
   0.02670173  -0.94354757
   0.08920173  -0.94354757
   0.15170173  -0.94354757
   0.17840346  -0.88709515
   0.20510520  -0.83064272
   0.23180693  -0.77419030
   0.25850866  -0.71773787
   0.28521039  -0.66128545
   0.30378775  -0.61815353
   0.32236510  -0.57502162
   0.36307452  -0.53447740
   0.40378395  -0.49393317
   0.44449337  -0.45338895
   0.48520279  -0.41284473
   0.52591221  -0.37230051
   0.56662164  -0.33175628
   0.61054428  -0.31238820
   0.65446693  -0.23052011
   0.65446693  -0.16802011
   0.65455434  -0.11282882
   0.65464174  -0.05763753
   0.65472915  -0.00244624
   0.65481655   0.05274505
   0.65490396   0.10793634
   0.65499137   0.16312763
   0.65499137   0.22562763
   0.65446693  -0.29302011
   0.61083284   0.30690304
   0.56667432   0.32567845
   0.52558034   0.36649934
   0.48448637   0.40732024
   0.44339239   0.44814113
   0.40229842   0.48896202
   0.36120444   0.52978292
   0.32011046   0.57060381
   0.30176899   0.61432840
   0.65499137   0.28812763
   0.28342751   0.65805299
   0.25702293   0.71504416
   0.23061834   0.77203533
   0.20421376   0.82902650
   0.17780917   0.88601766
   0.15140459   0.94300883
   0.12500000   1.00000000
  -0.50000000  -1.00000000
  -0.43750000  -1.00000000
  -0.37500000  -1.00000000
  -0.31250000  -1.00000000
  -0.25000000  -1.00000000
  -0.18750000  -1.00000000
  -0.12500000  -1.00000000
  -0.06250000  -1.00000000
   0.00000000  -1.00000000
   0.06250000  -1.00000000
   0.12500000  -1.00000000
   0.18750000  -1.00000000
   0.21420173  -0.94354757
   0.24090346  -0.88709515
   0.26760520  -0.83064272
   0.29430693  -0.77419030
   0.32100866  -0.71773787
   0.33958602  -0.67460596
   0.35816337  -0.63147405
   0.37674072  -0.58834213
   0.41745015  -0.54779791
   0.45815957  -0.50725369
   0.49886899  -0.46670946
   0.53957841  -0.42616524
   0.58028784  -0.38562102
   0.62421048  -0.36625293
   0.66813313  -0.34688484
   0.71205578  -0.26501676
   0.71205578  -0.20251676
   0.71205578  -0.14001676
   0.71214318  -0.08482547
   0.71223059  -0.02963418
   0.71231799   0.02555711
   0.71240540   0.08074840
   0.71249281   0.13593969
   0.71249281   0.19843969
   0.71249281   0.26093969
   0.71205578  -0.32751676
   0.66833428   0.34221510
   0.62417576   0.36099051
   0.58001723   0.37976592
   0.53892326   0.42058681
   0.49782928   0.46140771
   0.45673531   0.50222860
   0.41564133   0.54304950
   0.37454735   0.58387039
   0.35620588   0.62759498
   0.33786440   0.67131957
   0.71249281   0.32343969
   0.31952293   0.71504416
   0.29311834   0.77203533
   0.26671376   0.82902650
   0.24030917   0.88601766
   0.21390459   0.94300883
   0.18750000   1.00000000
   0.25000000  -1.00000000
   0.27670173  -0.94354757
   0.30340346  -0.88709515
   0.33010520  -0.83064272
